categoria;urlCategoria;article;descripcio;tipus;urlArticle;creador;dataPublicacio;paraulesClaus
Bars;https://www.timeout.cat/barcelona/ca/bars;Els millors gintònics de Barcelona;Els bars i cocteleries que saben com preparar el combinat de ginebra i tònica (amb tota la resta);Article;https://www.timeout.cat/barcelona/ca/menjar-i-beure/millors-gintonics;;2021-10-17T22:00:00Z;['Restaurants', 'catalan: Barcelona', 'Categorias: Restaurants']
Bars;https://www.timeout.cat/barcelona/ca/bars;Les millors cocteleries de Barcelona;Fes un còctel a les grans barres de la ciutat;Article;https://www.timeout.cat/barcelona/ca/menjar-i-beure/millors-cocteleries;;2021-05-10T22:00:00Z;['Bars i pubs', 'catalan: Barcelona', 'Bars i pubs: Cocteleries']
Sortir de Nit;https://www.timeout.cat/barcelona/ca/sortir-de-nit;Els millors plans per sortir de festa a Barcelona;Tenim la fórmula de la nit perfecta: les millors festes, sessions i concerts per gaudir d'una festassa que mai oblidareu;Article;https://www.timeout.cat/barcelona/ca/clubs/plans-per-sortir-de-festa-a-barcelona-aquesta-setmana;Sebastià Portell;2019-04-01T22:00:00Z;['Clubs', 'Categorias: Clubs']
Sortir de Nit;https://www.timeout.cat/barcelona/ca/sortir-de-nit;13 locals friquis a Barcelona per flipar en colorins;De copes i entaulats pels bars i restaurants més friquis de Barcelona, la cara oculta de la nit.;Article;https://www.timeout.cat/barcelona/ca/club/els-bars-mes-friquis-de-barcelona;['Òscar Broc', 'Martí Sales', 'Ricard Martín', 'Manuel Pérez'];2019-10-06T22:00:00Z;['Clubs', 'Categorias: Clubs']
Sortir de Nit;https://www.timeout.cat/barcelona/ca/sortir-de-nit;10 karaokes per cantar sol o acompanyat a Barcelona;Estàs tip de cantar a la dutxa i que ningú conegui els teus dots musicals? En aquests karaokes podràs demostrar com te les gastes amb el micròfon;Article;https://www.timeout.cat/barcelona/ca/clubs/10-karaokes-per-cantar-sol-o-acompanyat-a-barcelona;Roger Rodríguez;2015-07-19T22:00:00Z;['Clubs', 'Categorias: Clubs']
Sortir de Nit;https://www.timeout.cat/barcelona/ca/sortir-de-nit;Deu bars on us agafaran ganes irreprimibles de beure massa;Ressaca i diversió assegurada: aquests bars fan venir ganes instantànies d'agafar un bon gat;Article;https://www.timeout.cat/barcelona/ca/bars-pubs/antres-de-perdicio-de-luxe;;2015-03-03T23:00:00Z;['Bars i pubs', 'Categorias: Bars i pubs']
Sortir de Nit;https://www.timeout.cat/barcelona/ca/sortir-de-nit;Guia per sortir després dels 40;Tranquils, Barcelona també és per a vosaltres!;Article;https://www.timeout.cat/barcelona/ca/locals-de-nit/sortir-despres-dels-40-guia-de-discoteques-per-a-puretes;Javier Blánquez;2018-02-09T23:00:00Z;['Locals de nit', 'Locals de nit: Vida nocturna alternativa']
Barcelona, Barri a Barri;https://www.timeout.cat/barcelona/ca/barcelona-barris;Descobrim Les Corts: una passejada pels seus racons més bonics;Envoltat de gratacels i delimitat per grans avingudes, us proposem un passejada per descobrir l'essència del barri;Article;https://www.timeout.cat/barcelona/ca/que-fer/descobrim-les-corts;;2019-03-24T23:00:00Z;"['Què fer', 'Barcelona: Les Corts', 'Què fer: Rutes i passejades', ""Tipus d'activitat: Itineraris"", ""Tipus d'activitat: Passejada""]"
Barcelona, Barri a Barri;https://www.timeout.cat/barcelona/ca/barcelona-barris;El Gòtic per a barcelonins - Què fer - Time Out Barcelona;Els secrets més ben guardats;Article;https://www.timeout.cat/barcelona/ca/que-fer/el-gotic-per-a-barcelonins;;;"['Què fer', 'Més: Recomanat', 'Ciutat Vella: El Gòtic', 'Què fer: Rutes i passejades', ""Tipus d'activitat: Itineraris""]"
Barcelona, Barri a Barri;https://www.timeout.cat/barcelona/ca/barcelona-barris;El Raval es mou - Barri a barri - Time Out Barcelona;Galeries, associacions i tallers donen vida als carrers del Raval;Article;https://www.timeout.cat/barcelona/ca/viatge/raval-es-mou;;;['Viatge', 'Ciutat Vella: El Raval', 'Categorias: Viatge']
Barcelona, Barri a Barri;https://www.timeout.cat/barcelona/ca/barcelona-barris;El millor de cada barri - Ciutat - Time Out Barcelona;8 barris de Barcelona sota la lupa de la redacció de Time Out;Article;https://www.timeout.cat/barcelona/ca/que-fer/el-millor-de-cada-barri;;2013-04-09T22:00:00Z;"['Què fer', 'Barcelona: Gràcia', ""Eixample: La Nova Esquerra de l'Eixample"", ""Eixample: L'Antiga Esquerra de l'Eixample"", 'Eixample: Sant Antoni', 'Ciutat Vella: El Raval', 'Ciutat Vella: La Barceloneta', 'Sants - Montjuïc: El Poble-sec', 'Categorias: Què fer']"
Barcelona, Barri a Barri;https://www.timeout.cat/barcelona/ca/barcelona-barris;La Barcelona secreta;Coses que no coneixes de la ciutat i que et faran una persona més lliure, dolça i tel·lúrica;Article;https://www.timeout.cat/barcelona/ca/que-fer/la-barcelona-secreta;;2015-12-13T23:00:00Z;['Què fer', 'catalan: Barcelona', 'Tema: Vibe: Aire lliure', 'Què fer: Rutes i passejades']
Barcelona, Barri a Barri;https://www.timeout.cat/barcelona/ca/barcelona-barris;El millor de cada barri - Ciutat - Time Out Barcelona;8 barris de Barcelona sota la lupa de la redacció de Time Out;Article;https://www.timeout.cat/barcelona/ca/que-fer/el-millor-de-cada-barri;;2013-04-09T22:00:00Z;"['Què fer', 'Barcelona: Gràcia', ""Eixample: La Nova Esquerra de l'Eixample"", ""Eixample: L'Antiga Esquerra de l'Eixample"", 'Eixample: Sant Antoni', 'Ciutat Vella: El Raval', 'Ciutat Vella: La Barceloneta', 'Sants - Montjuïc: El Poble-sec', 'Categorias: Què fer']"
Barcelona, Barri a Barri;https://www.timeout.cat/barcelona/ca/barcelona-barris;Barceloneta gurmet - Restaurants i bars - Time Out Barcelona;Per molts és el barri on es menja més bé de la ciutat. Us descobrim els millors llocs de la Barceloneta i el port;Article;https://www.timeout.cat/barcelona/ca/menjar-i-beure/barceloneta-gurmet;;2017-05-28T22:00:00Z;['Restaurants', 'Categorias: Restaurants']
Barcelona, Barri a Barri;https://www.timeout.cat/barcelona/ca/barcelona-barris;Gràcia, la revolució de la tapa – Time Out Barcelona – Restaurants;La nova –i bona– tapa catalana arrela amb força a Gràcia: us recomanem quatre bars per comprovar-ho;Article;https://www.timeout.cat/barcelona/ca/menjar-i-beure/gracia-revolucio-tapa;;2013-11-11T23:00:00Z;['Restaurants', 'Barcelona: Gràcia', 'Espanyola: Tapes']
Barcelona, Barri a Barri;https://www.timeout.cat/barcelona/ca/barcelona-barris;Noves delícies al Born - Restaurants;El barri 'cool' per excel·lència viu una explosió de nous restaurants;Article;https://www.timeout.cat/barcelona/ca/menjar-i-beure/noves-delicies-al-born;;2013-10-08T23:00:00Z;['Restaurants', 'Categorias: Restaurants']
Barcelona, Barri a Barri;https://www.timeout.cat/barcelona/ca/barcelona-barris;Els museus més curiosos de Barcelona;Són els 'altres' museus de Barcelona: divertits, extravagants i a la vegada interessants;Article;https://www.timeout.cat/barcelona/ca/atraccions/museus-curiosos;;2019-03-26T23:00:00Z;['Què fer', 'catalan: Barcelona', 'Categorias: Què fer']
Barcelona, Barri a Barri;https://www.timeout.cat/barcelona/ca/barcelona-barris;Art a l'aire lliure - Time Out Barcelona;Algunes de les millors obres d'art de la ciutat es troben en plena ciutat;Article;https://www.timeout.cat/barcelona/ca/art/art-a-laire-lliure-a-barcelona;;2015-04-28T21:00:00Z;"['Art', 'catalan: Barcelona', 'Categorias: Art', ""Format: Galeria d'imatges""]"
Barcelona, Barri a Barri;https://www.timeout.cat/barcelona/ca/barcelona-barris;La Barcelona de Juan Marsé - On Anar - Time Out Barcelona;Un recorregut pels escenaris de les seves obres: des de ‘Últimas tardes con Teresa’ a ‘Caligrafía de los sueños’;Article;https://www.timeout.cat/barcelona/ca/que-fer/la-barcelona-de-juan-marse;;2015-09-22T22:00:00Z;"['Què fer', 'catalan: Barcelona', 'Què fer: Rutes i passejades', ""Tipus d'activitat: Passejada""]"
Barcelona, Barri a Barri;https://www.timeout.cat/barcelona/ca/barcelona-barris;El millor de la Rambla - Barri a Barri - Time Out Barcelona;Botigues, restaurants, arts... Descobreix tot el que t'ofereix el passeig més emblemàtic;Article;https://www.timeout.cat/barcelona/ca/viatge/guia-la-rambla;;;['Viatge', 'Ciutat Vella: El Raval', 'Ciutat Vella: El Gòtic', 'Categorias: Viatge']
Barcelona, Barri a Barri;https://www.timeout.cat/barcelona/ca/barcelona-barris;Descobrim Les Corts: una passejada pels seus racons més bonics;Envoltat de gratacels i delimitat per grans avingudes, us proposem un passejada per descobrir l'essència del barri;Article;https://www.timeout.cat/barcelona/ca/que-fer/descobrim-les-corts;;2019-03-24T23:00:00Z;"['Què fer', 'Barcelona: Les Corts', 'Què fer: Rutes i passejades', ""Tipus d'activitat: Itineraris"", ""Tipus d'activitat: Passejada""]"
Barcelona, Barri a Barri;https://www.timeout.cat/barcelona/ca/barcelona-barris;Barcelona a peu - Barri a barri - Time Out Barcelona;Del mar a la muntanya, Barcelona és una ciutat que es pot descobrir passejant;Article;https://www.timeout.cat/barcelona/ca/que-fer/barcelona-a-peu;;;['Què fer', 'Preu: Gratis', 'catalan: Barcelona', 'Què fer: Rutes i passejades']
Barcelona, Barri a Barri;https://www.timeout.cat/barcelona/ca/barcelona-barris;El Born i Sant Pere - Barri a barri - Time Out Barcelona;Passeja per algun dels carrers més bonics de Barcelona;Article;https://www.timeout.cat/barcelona/ca/barris/born-sant-pere;;2015-05-05T22:00:00Z;['Què fer', 'Ciutat Vella: Sant Pere, Santa Caterina i la Ribera', 'Categorias: Què fer']
Barcelona, Barri a Barri;https://www.timeout.cat/barcelona/ca/barcelona-barris;El Raval - Barri a barri - Time Out Barcelona;La transformació d'una zona degradada;Article;https://www.timeout.cat/barcelona/ca/barris/raval;;2015-07-28T22:00:00Z;['Què fer', 'Ciutat Vella: El Raval', 'Categorias: Què fer']
Barcelona, Barri a Barri;https://www.timeout.cat/barcelona/ca/barcelona-barris;Gràcia - Barri a barri - Time Out Barcelona;Popular i vibrant, Gràcia és el barri més animat de Barcelona;Article;https://www.timeout.cat/barcelona/ca/barris/gracia;;2015-05-05T22:00:00Z;['Què fer', 'Barcelona: Gràcia', 'Categorias: Què fer']
Barcelona, Barri a Barri;https://www.timeout.cat/barcelona/ca/barcelona-barris;Guia per descobrir el barri de l'Eixample de Barcelona;Els millors restaurants, bars i botigues entre arquitectura modernista i carrers amples característics dels districte;Article;https://www.timeout.cat/barcelona/ca/barris/eixample;;2020-09-15T22:00:00Z;['Què fer', 'Barcelona: Eixample', 'Categorias: Què fer']
Barcelona, Barri a Barri;https://www.timeout.cat/barcelona/ca/barcelona-barris;El Gòtic - Barri a barri - Time Out Barcelona;És el barri amb més valor històric de la ciutat;Article;https://www.timeout.cat/barcelona/ca/barris/el-gotic;;2015-07-28T22:00:00Z;['Què fer', 'Ciutat Vella: El Gòtic', 'Categorias: Què fer']
Barcelona, Barri a Barri;https://www.timeout.cat/barcelona/ca/barcelona-barris;Montjuïc i Poble-sec - Barri a barri - Time Out Barcelona;Botigues, bars, restaurants... La millor guia del barri;Article;https://www.timeout.cat/barcelona/ca/barris/montjuic-poble-sec;;2015-05-05T22:00:00Z;['Què fer', 'Barcelona: Sants - Montjuïc', 'Categorias: Què fer']
Esport i Salut;https://www.timeout.cat/barcelona/ca/esport-salut;Entrenar de manera conscient a Barcelona;A parcs, a platges… les Suco sessions proposen fer exercici d’una manera diferent!;Article;https://www.timeout.cat/barcelona/ca/esports/entrenar-de-manera-conscient-a-barcelona;Carlota Martí;2018-09-16T22:00:00Z;['Esports', 'Categorias: Esports']
Esport i Salut;https://www.timeout.cat/barcelona/ca/esport-salut;5 idees per treballar l’equilibri damunt l’aigua;Utilitza l'aigua i totes les seves propietats per posar-te en forma!;Article;https://www.timeout.cat/barcelona/ca/esports/5-idees-per-treballar-lequilibri-damunt-laigua;Meritxell Prados;2018-09-16T22:00:00Z;['Esports', 'Categorias: Esports']
Esport i Salut;https://www.timeout.cat/barcelona/ca/esport-salut;5 trucs per motivar-te i sortir a córrer;Els consells definitius per vèncer la mandra i aconseguir la forma física desitjada;Article;https://www.timeout.cat/barcelona/ca/esports/5-trucs-per-motivar-te-i-sortir-a-correr;Meritxell Prados;2019-04-28T22:00:00Z;['Esports', 'Esports: Running']
Esport i Salut;https://www.timeout.cat/barcelona/ca/esport-salut;8 raons per sortir a córrer per Montjuïc;La muntanya màgica és un paradís pels runners;Article;https://www.timeout.cat/barcelona/ca/esports/8-raons-per-sortir-a-correr-per-montjuic;Carlota Martí;2018-03-19T23:00:00Z;['Esports', 'Esports: Running']
Esport i Salut;https://www.timeout.cat/barcelona/ca/esport-salut;Passejades insòlites per Barcelona - Què fer - Time Out Barcelona;Descobreix els límits de la ciutat, del Besòs al Llobregat, de Collserola a Sant Andreu;Article;https://www.timeout.cat/barcelona/ca/que-fer/passejades-insolites-per-barcelona;;;['Què fer', 'Categorias: Què fer']
Esport i Salut;https://www.timeout.cat/barcelona/ca/esport-salut;Ruta per Montjuïc: una passejada amb vistes;Un passeig de 2 hores per descobrir els racons menys coneguts de la muntanya i embadalir-nos amb vistes espectaculars;Article;https://www.timeout.cat/barcelona/ca/que-fer/ruta-per-montjuic-una-passejada-amb-vistes;María José Gómez;2015-05-10T21:00:00Z;"['Què fer', 'Què fer: Rutes i passejades', ""Tipus d'activitat: Passejada""]"
Esport i Salut;https://www.timeout.cat/barcelona/ca/esport-salut;Del Putxet als Jardins de Can Sentmenat: una passejada amb desnivell entre cases senyorials;Dues hores de ruta per descobrir el Turó del Putxet i els Jardins de Can Sentmenat mentre sumem pujades i baixades;Article;https://www.timeout.cat/barcelona/ca/esports/del-putxet-als-jardins-de-can-sentmenat-una-passejada-amb-desnivell-entre-cases-senyorials;Carlota Martí;2015-06-06T22:00:00Z;['Esports', 'Esports: Passejada']
Esport i Salut;https://www.timeout.cat/barcelona/ca/esport-salut;La Barcelona que no surt a les guies;Cinc passejades relaxades sense perdre l'alè;Article;https://www.timeout.cat/barcelona/ca/que-fer/a-peu-per-barcelona;;2015-07-09T22:00:00Z;['Què fer', 'catalan: Barcelona', 'Tema: Vibe: Aire lliure', 'Categorias: Què fer']
Esport i Salut;https://www.timeout.cat/barcelona/ca/esport-salut;Esports low cost a Barcelona;Posar-se en forma per pocs diners és possible!;Article;https://www.timeout.cat/barcelona/ca/esports/gimnasos-barats-i-altres-esports-low-cost-a-barcelona;Carlota Martí;2016-10-16T22:00:00Z;"['Esports', ""Esports: Centres d'oci"", ""Tipus d'activitat: Esports de participació""]"
Esport i Salut;https://www.timeout.cat/barcelona/ca/esport-salut;Outlets d’esport: botigues 'low cost' per equipar-vos;Botigues 'low cost' per equipar-vos. Feu esport amb les millors marques però sense foradar-vos les butxaques!;Article;https://www.timeout.cat/barcelona/ca/que-fer/outlets-desport-botigues-lowcost-per-equipar-vos;Carlota Martí;2016-09-26T22:00:00Z;['Esports', 'Categorias: Esports']
Esport i Salut;https://www.timeout.cat/barcelona/ca/esport-salut;Camps de futbol gratis a Barcelona;Marqueu gols sense gastar-vos ni un duro;Article;https://www.timeout.cat/barcelona/ca/esports/camps-de-futbol-on-jugar-gratis-a-barcelona;Carlota Martí;2016-06-28T22:00:00Z;['Esports', 'Esports: Futbol']
Esport i Salut;https://www.timeout.cat/barcelona/ca/esport-salut;9 pistes barates per jugar a tennis;Primer un servei potent, després de drive, de revés, ara una deixada, un globus i així per sumar 15, 30, 40 i el set per emportar­vos el partit;Article;https://www.timeout.cat/barcelona/ca/esports/9-llocs-on-llogar-una-pista-de-tennis-a-bon-preu;Carlota Martí;2016-04-19T22:00:00Z;['Esports', 'Esports: Tennis i esports de raqueta']
Esport i Salut;https://www.timeout.cat/barcelona/ca/esport-salut;Les millors apps d’esquí gratuïtes;Agafeu el mòbil i consulteu el temps, l’estat de les pistes i llisqueu amb seguretat!;Article;https://www.timeout.cat/barcelona/ca/esports/les-millors-apps-desqui-gratuites;Carlota Martí;2016-02-21T23:00:00Z;['Esports', 'Esports: Esquí i snowboard']
Esport i Salut;https://www.timeout.cat/barcelona/ca/esport-salut;Grups de runners a Barcelona;Vambes a punt? Si us agrada sortir a córrer per la ciutat, proveu a fer-ho en grup!;Article;https://www.timeout.cat/barcelona/ca/que-fer/grups-de-runners-a-barcelona;Carlota Martí;2015-10-04T22:00:00Z;"['Esports', 'Esports: Running', ""Tipus d'activitat: Esports de participació""]"
Esport i Salut;https://www.timeout.cat/barcelona/ca/esport-salut;Running femení: Les dones també corren - Esport i Salut - Time Out Barcelona;Cada cop són més les dones que s'animen a córrer. I les que proven, s'hi enganxen. Seguiu aquests consells per millorar el vostre rendiment!;Article;https://www.timeout.cat/barcelona/ca/esports/running-femeni-les-dones-tambe-corren;;2014-03-13T00:00:00Z;['Esports', 'Esports: Running']
Esport i Salut;https://www.timeout.cat/barcelona/ca/esport-salut;Grups de runners a Barcelona;Vambes a punt? Si us agrada sortir a córrer per la ciutat, proveu a fer-ho en grup!;Article;https://www.timeout.cat/barcelona/ca/que-fer/grups-de-runners-a-barcelona;Carlota Martí;2015-10-04T22:00:00Z;"['Esports', 'Esports: Running', ""Tipus d'activitat: Esports de participació""]"
Esport i Salut;https://www.timeout.cat/barcelona/ca/esport-salut;Grups de runners a Barcelona;Vambes a punt? Si us agrada sortir a córrer per la ciutat, proveu a fer-ho en grup!;Article;https://www.timeout.cat/barcelona/ca/que-fer/grups-de-runners-a-barcelona;Carlota Martí;2015-10-04T22:00:00Z;"['Esports', 'Esports: Running', ""Tipus d'activitat: Esports de participació""]"
Esport i Salut;https://www.timeout.cat/barcelona/ca/esport-salut;Running femení: Les dones també corren - Esport i Salut - Time Out Barcelona;Cada cop són més les dones que s'animen a córrer. I les que proven, s'hi enganxen. Seguiu aquests consells per millorar el vostre rendiment!;Article;https://www.timeout.cat/barcelona/ca/esports/running-femeni-les-dones-tambe-corren;;2014-03-13T00:00:00Z;['Esports', 'Esports: Running']
Esport i Salut;https://www.timeout.cat/barcelona/ca/esport-salut;Running a Barcelona: Tres rutes per córrer per Gràcia, el Poblenou i Vallvidrera;Gràcia, el Poblenou i Vallvidrera. Us proposem tres recorreguts originals i de diferent dificultat per posar-vos en forma!;Article;https://www.timeout.cat/barcelona/ca/esports/tres-rutes-per-correr-per-barcelona;;2014-03-26T23:00:00Z;['Esports', 'Esports: Running']
Esport i Salut;https://www.timeout.cat/barcelona/ca/esport-salut;Marató Barcelona: Alimentació, entrenaments i consells - Esport i Salut - Time Out Barcelona;Alimentació, entrenaments, curses de preparació, salut... Els millors consells per preparar-vos per la Marató!;Article;https://www.timeout.cat/barcelona/ca/salut-i-esport/esprint-final-cap-a-la-marato-de-barcelona;;2014-02-05T00:00:00Z;"['Què fer', 'catalan: Barcelona', 'Categorias: Què fer', ""Tipus d'activitat: undefined""]"
Esport i Salut;https://www.timeout.cat/barcelona/ca/esport-salut;Running: Apps gratis per runners;Agafeu el mòbil i descarregueu-vos les millors aplicacions per sortir a córrer i fer esport!;Article;https://www.timeout.cat/barcelona/ca/esports/apps-gratis-per-runners;;2015-03-05T23:00:00Z;['Esports', 'Categorias: Esports']
Esport i Salut;https://www.timeout.cat/barcelona/ca/esport-salut;Els millors esports per al mal desquena;Si teniu problemes d’esquena, l’esport pot ser el vostre millor aliat!;Article;https://www.timeout.cat/barcelona/ca/esports/esport-per-cuidar-lesquena;Carlota Martí;2018-02-01T23:00:00Z;['Esports', 'Categorias: Esports']
Esport i Salut;https://www.timeout.cat/barcelona/ca/esport-salut;Els esports estrella durant l'embaràs: la matronatació i tres opcions més;Aigua i embaràs són una combinació perfecta per preparar-se pel part i minimitzar seqüeles!;Article;https://www.timeout.cat/barcelona/ca/esports/els-esports-estrella-durant-lembaras-la-matronatacio-i-tres-opcions-mes;Carlota Martí;2015-07-19T21:00:00Z;['Esports', 'Categorias: Esports']
Esport i Salut;https://www.timeout.cat/barcelona/ca/esport-salut;Els millors esports per al mal desquena;Si teniu problemes d’esquena, l’esport pot ser el vostre millor aliat!;Article;https://www.timeout.cat/barcelona/ca/esports/esport-per-cuidar-lesquena;Carlota Martí;2018-02-01T23:00:00Z;['Esports', 'Categorias: Esports']
Esport i Salut;https://www.timeout.cat/barcelona/ca/esport-salut;Els millors esports per al mal desquena;Si teniu problemes d’esquena, l’esport pot ser el vostre millor aliat!;Article;https://www.timeout.cat/barcelona/ca/esports/esport-per-cuidar-lesquena;Carlota Martí;2018-02-01T23:00:00Z;['Esports', 'Categorias: Esports']
Esport i Salut;https://www.timeout.cat/barcelona/ca/esport-salut;Els esports estrella durant l'embaràs: la matronatació i tres opcions més;Aigua i embaràs són una combinació perfecta per preparar-se pel part i minimitzar seqüeles!;Article;https://www.timeout.cat/barcelona/ca/esports/els-esports-estrella-durant-lembaras-la-matronatacio-i-tres-opcions-mes;Carlota Martí;2015-07-19T21:00:00Z;['Esports', 'Categorias: Esports']
Esport i Salut;https://www.timeout.cat/barcelona/ca/esport-salut;Llocs per relaxar-se a Barcelona;Ioga, pilates, meditació, abraçades... desconnecteu!;Article;https://www.timeout.cat/barcelona/ca/que-fer/relaxar-se-a-barcelona-llocs-per-sentir-se-be;Carlota Martí;2015-05-24T21:00:00Z;['Esports', 'Esports: Ioga i pilates']
Esport i Salut;https://www.timeout.cat/barcelona/ca/esport-salut;Alimentació per a corredors;Chia, espirulina, gels, col·lagen.... posem a prova 8 productes que són tendència –o no– entre els corredors;Article;https://www.timeout.cat/barcelona/ca/esports/aliments-per-a-runners-a-analisi;['Sònia Sánchez', 'Maribel Sánchez'];2015-10-29T23:00:00Z;['Esports', 'Esports: Running']
Esport i Salut;https://www.timeout.cat/barcelona/ca/esport-salut;Mamifit: esport per mares i nadons a Barcelona;Abans i després del part també podeu fer exercici i posar-vos en forma al costat del vostre nadó!;Article;https://www.timeout.cat/barcelona/ca/salut-i-esport/mamifit-esports-per-mares-i-nadons-a-barcelona;;2015-01-27T23:00:00Z;['Esports', 'Categorias: Esports']
Esport i Salut;https://www.timeout.cat/barcelona/ca/esport-salut;Quidditch a Barcelona;Dels llibres de Harry Potter arriba el Quidditch, esport apte per a muggles. Escombres amunt!;Article;https://www.timeout.cat/barcelona/ca/esports/quidditch-a-barcelona;Carlota Martí;2018-11-15T23:00:00Z;['Esports', 'catalan: Barcelona', 'Tema: Activitats per al temps lliure', 'Categorias: Esports']
Esport i Salut;https://www.timeout.cat/barcelona/ca/esport-salut;Jugger a Barcelona;Coneix el Jugger, un esport basat en l'habilitat i l'estratègia;Article;https://www.timeout.cat/barcelona/ca/esports/jugger-a-barcelona;Carlota Martí;2016-02-04T23:00:00Z;['Esports', 'Esports: Arts marcials']
Esport i Salut;https://www.timeout.cat/barcelona/ca/esport-salut;Quidditch a Barcelona;Dels llibres de Harry Potter arriba el Quidditch, esport apte per a muggles. Escombres amunt!;Article;https://www.timeout.cat/barcelona/ca/esports/quidditch-a-barcelona;Carlota Martí;2018-11-15T23:00:00Z;['Esports', 'catalan: Barcelona', 'Tema: Activitats per al temps lliure', 'Categorias: Esports']
Esport i Salut;https://www.timeout.cat/barcelona/ca/esport-salut;Quidditch a Barcelona;Dels llibres de Harry Potter arriba el Quidditch, esport apte per a muggles. Escombres amunt!;Article;https://www.timeout.cat/barcelona/ca/esports/quidditch-a-barcelona;Carlota Martí;2018-11-15T23:00:00Z;['Esports', 'catalan: Barcelona', 'Tema: Activitats per al temps lliure', 'Categorias: Esports']
Esport i Salut;https://www.timeout.cat/barcelona/ca/esport-salut;Jugger a Barcelona;Coneix el Jugger, un esport basat en l'habilitat i l'estratègia;Article;https://www.timeout.cat/barcelona/ca/esports/jugger-a-barcelona;Carlota Martí;2016-02-04T23:00:00Z;['Esports', 'Esports: Arts marcials']
Esport i Salut;https://www.timeout.cat/barcelona/ca/esport-salut;Com ser sirena a Barcelona;Canvieu les cames per una cua de peix i sentiu-vos sirenes!;Article;https://www.timeout.cat/barcelona/ca/esports/convertir-se-en-sirena-a-barcelona;Carlota Martí;2016-08-10T22:00:00Z;['Esports', 'Esports: Natació i submarinisme']
Esport i Salut;https://www.timeout.cat/barcelona/ca/esport-salut;Retrorunning;La Sandra Corcuera, cinc cops campiona del món de retrorunning, ens explica tots els secrets d’aquesta disciplina;Article;https://www.timeout.cat/barcelona/ca/esports/retrorunning-correr-cap-endarrere;Carlota Martí;2016-07-19T22:00:00Z;['Esports', 'Categorias: Esports']
Esport i Salut;https://www.timeout.cat/barcelona/ca/esport-salut;Pole Dance a Barcelona;Agafeu-vos a la barra amb la mà, amb els braços o amb les cames i balleu!;Article;https://www.timeout.cat/barcelona/ca/esports/pole-dance-a-barcelona;Carlota Martí;2015-12-13T23:00:00Z;['Esports', 'Esports: Dansa']
Esport i Salut;https://www.timeout.cat/barcelona/ca/esport-salut;Outlets d’esport: botigues 'low cost' per equipar-vos;Botigues 'low cost' per equipar-vos. Feu esport amb les millors marques però sense foradar-vos les butxaques!;Article;https://www.timeout.cat/barcelona/ca/que-fer/outlets-desport-botigues-lowcost-per-equipar-vos;Carlota Martí;2016-09-26T22:00:00Z;['Esports', 'Categorias: Esports']
Esport i Salut;https://www.timeout.cat/barcelona/ca/esport-salut;10 pel·lícules per motivar-se abans d'anar a córrer;Us costa sortir de casa per fer esport? Amb algun d'aquests films us agafaran ganes de suar la samarreta!;Article;https://www.timeout.cat/barcelona/ca/salut-i-esport/10-pellicules-per-motivar-se-abans-danar-a-correr;;2015-02-04T23:00:00Z;['Esports', 'Categorias: Esports']
Esport i Salut;https://www.timeout.cat/barcelona/ca/esport-salut;Esports 'low cost' a Barcelona;Fer exercici sense foradar-vos les butxaques és possible!;Article;https://www.timeout.cat/barcelona/ca/salut-i-esport/esports-low-cost-a-barcelona;;2015-01-20T23:00:00Z;['Esports', 'Categorias: Esports']
Esport i Salut;https://www.timeout.cat/barcelona/ca/esport-salut;Gimnasos: l'hora de posar-se en forma;No teniu excusa, aquests són alguns dels gimnasos amb la millor relació qualitat-preu de la ciutat;Article;https://www.timeout.cat/barcelona/ca/esports/guia-gimnasos;;2018-01-07T23:00:00Z;['Esports', 'catalan: Barcelona', 'Esports: Gimnasos i centres de fitness']
Esport i Salut;https://www.timeout.cat/barcelona/ca/esport-salut;Futbol sala a Barcelona: esport en equip afterwork;Vambes, pilota, mitgetes i a fer gols. A la ciutat hi ha desenes d'instal·lacions on podreu jugar a futbol sala cada vespre!;Article;https://www.timeout.cat/barcelona/ca/esports/futbol-sala-a-barcelona-esport-en-equip-afterwork;;2015-02-08T23:00:00Z;['Esports', 'Esports: Futbol']
Esport i Salut;https://www.timeout.cat/barcelona/ca/esport-salut;Llocs on esmorzar després de córrer;Córrer i fer esport ens encanta, però si ho combinem amb un bon esmorzar encara ens agrada més!;Article;https://www.timeout.cat/barcelona/ca/esports/llocs-on-esmorzar-despres-de-correr;;2015-02-11T23:00:00Z;['Esports', 'Categorias: Esports']
Esport i Salut;https://www.timeout.cat/barcelona/ca/esport-salut;Fer esport al barri de Gràcia. Els millors centres esportius de Gràcia;L’Europa i el futbol, la natació, el judo, el pilates, el ioga... fotografiem la Gràcia més esportiva!;Article;https://www.timeout.cat/barcelona/ca/esports/esport-a-gracia;['Jordi Freixenet', 'Carlota Martí'];2015-05-07T21:00:00Z;['Esports', 'Esports: Natació i submarinisme']
Esport i Salut;https://www.timeout.cat/barcelona/ca/esport-salut;Llocs per fer esport a Ciutat Vella;Natació, futbol, pàdel, bàsquet i també corfbol. Fotografiem els racons més esportius de Ciutat Vella!;Article;https://www.timeout.cat/barcelona/ca/que-fer/esport-a-ciutat-vella;['Jordi Freixenet', 'Carlota Martí'];2015-06-02T22:00:00Z;['Esports', 'Esports: Natació i submarinisme']
